Team,Ranking,Sport
Great Britain,0.634146341,Rowing
Great Britain,0.631578947,Rowing
Great Britain,0.6,Gymnastics
Great Britain,0.592592593,Hockey
Great Britain,0.583333333,Canoeing
Great Britain,0.565217391,Swimming
Great Britain,0.5,Badminton
Great Britain,0.5,Boxing
Great Britain,0.5,Boxing
Great Britain,0.5,Diving
Great Britain,0.5,Equestrianism
Great Britain,0.5,Shooting
Great Britain,0.5,Modern Pentathlon
Great Britain,0.5,Rugby Sevens
Great Britain,0.5,Triathlon
Great Britain,0.472222222,Rowing
Great Britain,0.454545455,Diving
Great Britain,0.454545455,Cycling
Great Britain,0.444444444,Sailing
Great Britain,0.4375,Sailing
Great Britain,0.428571429,Boxing
Great Britain,0.4,Canoeing
Great Britain,0.333333333,Judo
Great Britain,0.333333333,Badminton
Great Britain,0.333333333,Canoeing
Great Britain,0.333333333,Shooting
Great Britain,0.333333333,Trampolining
Great Britain,0.311111111,Athletics
Great Britain,0.307692308,Athletics
Great Britain,0.3,Boxing
Great Britain,0.28,Athletics
Great Britain,0.25,Swimming
Great Britain,0.25,Shooting
Great Britain,0.25,Modern Pentathlon
Great Britain,0.25,Golf
Great Britain,0.1875,Swimming
Great Britain,0.166666667,Badminton
Great Britain,0.166666667,Gymnastics
Great Britain,0.142857143,Judo
Great Britain,0.142857143,Judo
Great Britain,0.142857143,Tennis
Great Britain,0.095238095,Swimming
Great Britain,0.09375,Athletics
Great Britain,0.083333333,Athletics
Great Britain,0,Judo
Great Britain,0,Judo
Great Britain,0,Badminton
Great Britain,0,Badminton
Great Britain,0,Handball
Great Britain,0,Weightlifting
Great Britain,0,Weightlifting
Great Britain,0,Weightlifting
Great Britain,0,Weightlifting
Great Britain,0,Weightlifting
Great Britain,0,Wrestling
Great Britain,0,Wrestling
Great Britain,0,Swimming
Great Britain,0,Gymnastics
Great Britain,0,Gymnastics
Great Britain,0,Taekwondo
Great Britain,0,Taekwondo
Great Britain,0,Fencing
Great Britain,0,Fencing
Great Britain,0,Fencing
Great Britain,0,Fencing
Great Britain,0,Fencing
Great Britain,0,Basketball
Great Britain,0,Diving
Great Britain,0,Diving
Great Britain,0,Football
Great Britain,0,Tennis
Great Britain,0,Tennis
Great Britain,0,Tennis
Great Britain,0,Hockey
Great Britain,0,Hockey
Great Britain,0,Hockey
Great Britain,0,Water Polo
Great Britain,0,Archery
Great Britain,0,Archery
Great Britain,0,Archery
Great Britain,0,Archery
Great Britain,0,Volleyball
Great Britain,0,Synchronized Swimming
Great Britain,0,Synchronized Swimming
Great Britain,0,Synchronized Swimming
Great Britain,0,Shooting
Great Britain,0,Shooting
Great Britain,0,Modern Pentathlon
Great Britain,0,Table Tennis
Great Britain,0,Table Tennis
Great Britain,0,Table Tennis
Great Britain,0,Rhythmic Gymnastics
Great Britain,0,Rhythmic Gymnastics
Great Britain,0,Trampolining
Great Britain,0,Trampolining
Great Britain,0,Trampolining
Great Britain,0,Trampolining
Great Britain,0,Beach Volleyball
Great Britain,0,Triathlon
Great Britain,0,Triathlon
Great Britain,0,Triathlon
Greece,2,Rowing
Greece,1.25,Weightlifting
Greece,1,Sailing
Greece,1,Rowing
Greece,1,Gymnastics
Greece,1,Shooting
Greece,0.857142857,Rhythmic Gymnastics
Greece,0.619047619,Water Polo
Greece,0.5,Judo
Greece,0.5,Sailing
Greece,0.5,Taekwondo
Greece,0.5,Diving
Greece,0.428571429,Sailing
Greece,0.333333333,Rowing
Greece,0.333333333,Gymnastics
Greece,0.333333333,Gymnastics
Greece,0.333333333,Taekwondo
Greece,0.166666667,Athletics
Greece,0.142857143,Wrestling
Greece,0.1,Athletics
Greece,0.1,Weightlifting
Greece,0.093023256,Athletics
Greece,0.090909091,Judo
Greece,0.076923077,Swimming
Greece,0.066666667,Wrestling
Greece,0.0625,Athletics
Greece,0,Judo
Greece,0,Judo
Greece,0,Badminton
Greece,0,Sailing
Greece,0,Sailing
Greece,0,Athletics
Greece,0,Handball
Greece,0,Weightlifting
Greece,0,Weightlifting
Greece,0,Weightlifting
Greece,0,Wrestling
Greece,0,Wrestling
Greece,0,Wrestling
Greece,0,Rowing
Greece,0,Rowing
Greece,0,Swimming
Greece,0,Swimming
Greece,0,Swimming
Greece,0,Swimming
Greece,0,Boxing
Greece,0,Boxing
Greece,0,Boxing
Greece,0,Gymnastics
Greece,0,Gymnastics
Greece,0,Taekwondo
Greece,0,Taekwondo
Greece,0,Fencing
Greece,0,Fencing
Greece,0,Fencing
Greece,0,Basketball
Greece,0,Basketball
Greece,0,Diving
Greece,0,Diving
Greece,0,Diving
Greece,0,Canoeing
Greece,0,Canoeing
Greece,0,Canoeing
Greece,0,Canoeing
Greece,0,Football
Greece,0,Tennis
Greece,0,Tennis
Greece,0,Tennis
Greece,0,Cycling
Greece,0,Cycling
Greece,0,Cycling
Greece,0,Cycling
Greece,0,Cycling
Greece,0,Water Polo
Greece,0,Water Polo
Greece,0,Water Polo
Greece,0,Water Polo
Greece,0,Equestrianism
Greece,0,Equestrianism
Greece,0,Softball
Greece,0,Archery
Greece,0,Archery
Greece,0,Archery
Greece,0,Archery
Greece,0,Archery
Greece,0,Volleyball
Greece,0,Synchronized Swimming
Greece,0,Synchronized Swimming
Greece,0,Synchronized Swimming
Greece,0,Synchronized Swimming
Greece,0,Synchronized Swimming
Greece,0,Shooting
Greece,0,Shooting
Greece,0,Shooting
Greece,0,Shooting
Greece,0,Modern Pentathlon
Greece,0,Modern Pentathlon
Greece,0,Table Tennis
Greece,0,Table Tennis
Greece,0,Table Tennis
Greece,0,Table Tennis
Greece,0,Table Tennis
Greece,0,Baseball
Greece,0,Rhythmic Gymnastics
Greece,0,Rhythmic Gymnastics
Greece,0,Rhythmic Gymnastics
Greece,0,Rhythmic Gymnastics
Greece,0,Trampolining
Greece,0,Beach Volleyball
Greece,0,Beach Volleyball
Greece,0,Beach Volleyball
Greece,0,Beach Volleyball
Greece,0,Triathlon
Greece,0,Triathlon
Greece,0,Triathlon
Grenada,0.5,Athletics
Grenada,0.166666667,Athletics
Grenada,0,Athletics
Grenada,0,Athletics
Grenada,0,Athletics
Grenada,0,Swimming
Grenada,0,Swimming
Grenada,0,Swimming
Grenada,0,Swimming
Grenada,0,Boxing
Grenada,0,Taekwondo
Guam,0,Judo
Guam,0,Judo
Guam,0,Sailing
Guam,0,Athletics
Guam,0,Athletics
Guam,0,Athletics
Guam,0,Athletics
Guam,0,Athletics
Guam,0,Weightlifting
Guam,0,Wrestling
Guam,0,Wrestling
Guam,0,Wrestling
Guam,0,Swimming
Guam,0,Swimming
Guam,0,Swimming
Guam,0,Swimming
Guam,0,Swimming
Guam,0,Canoeing
Guam,0,Cycling
Guam,0,Cycling
Guam,0,Cycling
Guatemala,0.166666667,Athletics
Guatemala,0,Judo
Guatemala,0,Judo
Guatemala,0,Judo
Guatemala,0,Badminton
Guatemala,0,Badminton
Guatemala,0,Badminton
Guatemala,0,Badminton
Guatemala,0,Sailing
Guatemala,0,Sailing
Guatemala,0,Sailing
Guatemala,0,Athletics
Guatemala,0,Athletics
Guatemala,0,Athletics
Guatemala,0,Athletics
Guatemala,0,Weightlifting
Guatemala,0,Weightlifting
Guatemala,0,Weightlifting
Guatemala,0,Weightlifting
Guatemala,0,Weightlifting
Guatemala,0,Swimming
Guatemala,0,Swimming
Guatemala,0,Swimming
Guatemala,0,Swimming
Guatemala,0,Swimming
Guatemala,0,Boxing
Guatemala,0,Gymnastics
Guatemala,0,Gymnastics
Guatemala,0,Taekwondo
Guatemala,0,Taekwondo
Guatemala,0,Taekwondo
Guatemala,0,Cycling
Guatemala,0,Cycling
Guatemala,0,Cycling
Guatemala,0,Cycling
Guatemala,0,Equestrianism
Guatemala,0,Shooting
Guatemala,0,Shooting
Guatemala,0,Shooting
Guatemala,0,Shooting
Guatemala,0,Shooting
Guatemala,0,Modern Pentathlon
Guatemala,0,Modern Pentathlon
Guatemala,0,Modern Pentathlon
Guatemala,0,Modern Pentathlon
Guinea,0,Judo
Guinea,0,Judo
Guinea,0,Judo
Guinea,0,Judo
Guinea,0,Athletics
Guinea,0,Athletics
Guinea,0,Athletics
Guinea,0,Athletics
Guinea,0,Athletics
Guinea,0,Swimming
Guinea,0,Swimming
Guinea,0,Swimming
Guinea,0,Swimming
Guinea,0,Swimming
Guinea,0,Boxing
Guinea,0,Taekwondo
Guinea Bissau,0,Judo
Guinea Bissau,0,Athletics
Guinea Bissau,0,Athletics
Guinea Bissau,0,Athletics
Guinea Bissau,0,Athletics
Guinea Bissau,0,Athletics
Guinea Bissau,0,Wrestling
Guinea Bissau,0,Wrestling
Guinea Bissau,0,Wrestling
Guinea Bissau,0,Wrestling
Guinea Bissau,0,Wrestling
Guyana,0,Judo
Guyana,0,Athletics
Guyana,0,Athletics
Guyana,0,Athletics
Guyana,0,Athletics
Guyana,0,Athletics
Guyana,0,Weightlifting
Guyana,0,Swimming
Guyana,0,Swimming
Guyana,0,Swimming
Guyana,0,Swimming
Haiti,0,Judo
Haiti,0,Judo
Haiti,0,Judo
Haiti,0,Judo
Haiti,0,Judo
Haiti,0,Athletics
Haiti,0,Athletics
Haiti,0,Athletics
Haiti,0,Athletics
Haiti,0,Athletics
Haiti,0,Weightlifting
Haiti,0,Wrestling
Haiti,0,Swimming
Haiti,0,Boxing
Haiti,0,Boxing
Haiti,0,Boxing
Haiti,0,Taekwondo
Haiti,0,Taekwondo
Haiti,0,Tennis
Honduras,0,Judo
Honduras,0,Judo
Honduras,0,Judo
Honduras,0,Athletics
Honduras,0,Athletics
Honduras,0,Athletics
Honduras,0,Athletics
Honduras,0,Athletics
Honduras,0,Weightlifting
Honduras,0,Weightlifting
Honduras,0,Wrestling
Honduras,0,Rowing
Honduras,0,Swimming
Honduras,0,Swimming
Honduras,0,Swimming
Honduras,0,Swimming
Honduras,0,Swimming
Honduras,0,Boxing
Honduras,0,Boxing
Honduras,0,Taekwondo
Honduras,0,Taekwondo
Honduras,0,Football
Honduras,0,Football
Honduras,0,Football
Honduras,0,Football
Honduras,0,Shooting
Honduras,0,Table Tennis
Hong Kong,0.5,Cycling
Hong Kong,0,Judo
Hong Kong,0,Badminton
Hong Kong,0,Badminton
Hong Kong,0,Badminton
Hong Kong,0,Badminton
Hong Kong,0,Badminton
Hong Kong,0,Sailing
Hong Kong,0,Sailing
Hong Kong,0,Sailing
Hong Kong,0,Sailing
Hong Kong,0,Sailing
Hong Kong,0,Athletics
Hong Kong,0,Athletics
Hong Kong,0,Athletics
Hong Kong,0,Athletics
Hong Kong,0,Athletics
Hong Kong,0,Weightlifting
Hong Kong,0,Rowing
Hong Kong,0,Rowing
Hong Kong,0,Rowing
Hong Kong,0,Rowing
Hong Kong,0,Rowing
Hong Kong,0,Swimming
Hong Kong,0,Swimming
Hong Kong,0,Swimming
Hong Kong,0,Swimming
Hong Kong,0,Swimming
Hong Kong,0,Gymnastics
Hong Kong,0,Fencing
Hong Kong,0,Fencing
Hong Kong,0,Fencing
Hong Kong,0,Fencing
Hong Kong,0,Diving
Hong Kong,0,Cycling
Hong Kong,0,Cycling
Hong Kong,0,Cycling
Hong Kong,0,Cycling
Hong Kong,0,Equestrianism
Hong Kong,0,Archery
Hong Kong,0,Shooting
Hong Kong,0,Shooting
Hong Kong,0,Shooting
Hong Kong,0,Shooting
Hong Kong,0,Table Tennis
Hong Kong,0,Table Tennis
Hong Kong,0,Table Tennis
Hong Kong,0,Table Tennis
Hong Kong,0,Table Tennis
Hong Kong,0,Triathlon
Hong Kong,0,Triathlon
Hong Kong,0,Golf
Hungary,6.5,Water Polo
Hungary,3.25,Water Polo
Hungary,2.833333333,Canoeing
Hungary,2.333333333,Fencing
Hungary,2.333333333,Canoeing
Hungary,1.5,Handball
Hungary,1.125,Canoeing
Hungary,1,Gymnastics
Hungary,1,Fencing
Hungary,0.875,Canoeing
Hungary,0.764705882,Water Polo
Hungary,0.75,Swimming
Hungary,0.636363636,Canoeing
Hungary,0.6,Wrestling
Hungary,0.5,Modern Pentathlon
Hungary,0.5,Modern Pentathlon
Hungary,0.35,Swimming
Hungary,0.333333333,Wrestling
Hungary,0.333333333,Boxing
Hungary,0.333333333,Gymnastics
Hungary,0.25,Judo
Hungary,0.25,Shooting
Hungary,0.25,Modern Pentathlon
Hungary,0.214285714,Swimming
Hungary,0.2,Weightlifting
Hungary,0.2,Wrestling
Hungary,0.166666667,Fencing
Hungary,0.142857143,Weightlifting
Hungary,0.142857143,Shooting
Hungary,0.125,Wrestling
Hungary,0.111111111,Swimming
Hungary,0.1,Athletics
Hungary,0.066666667,Fencing
Hungary,0.0625,Swimming
Hungary,0.058823529,Athletics
Hungary,0.058823529,Athletics
Hungary,0,Judo
Hungary,0,Judo
Hungary,0,Judo
Hungary,0,Judo
Hungary,0,Badminton
Hungary,0,Sailing
Hungary,0,Sailing
Hungary,0,Sailing
Hungary,0,Sailing
Hungary,0,Sailing
Hungary,0,Athletics
Hungary,0,Athletics
Hungary,0,Handball
Hungary,0,Handball
Hungary,0,Handball
Hungary,0,Weightlifting
Hungary,0,Weightlifting
Hungary,0,Weightlifting
Hungary,0,Wrestling
Hungary,0,Rowing
Hungary,0,Rowing
Hungary,0,Rowing
Hungary,0,Rowing
Hungary,0,Rowing
Hungary,0,Boxing
Hungary,0,Boxing
Hungary,0,Boxing
Hungary,0,Boxing
Hungary,0,Gymnastics
Hungary,0,Gymnastics
Hungary,0,Gymnastics
Hungary,0,Taekwondo
Hungary,0,Fencing
Hungary,0,Diving
Hungary,0,Diving
Hungary,0,Diving
Hungary,0,Diving
Hungary,0,Diving
Hungary,0,Tennis
Hungary,0,Tennis
Hungary,0,Tennis
Hungary,0,Tennis
Hungary,0,Tennis
Hungary,0,Cycling
Hungary,0,Cycling
Hungary,0,Cycling
Hungary,0,Cycling
Hungary,0,Cycling
Hungary,0,Water Polo
Hungary,0,Water Polo
Hungary,0,Synchronized Swimming
Hungary,0,Synchronized Swimming
Hungary,0,Shooting
Hungary,0,Shooting
Hungary,0,Shooting
Hungary,0,Modern Pentathlon
Hungary,0,Modern Pentathlon
Hungary,0,Table Tennis
Hungary,0,Table Tennis
Hungary,0,Table Tennis
Hungary,0,Table Tennis
Hungary,0,Table Tennis
Hungary,0,Rhythmic Gymnastics
Hungary,0,Triathlon
Hungary,0,Triathlon
Hungary,0,Triathlon
Hungary,0,Triathlon
Hungary,0,Triathlon
Iceland,1,Handball
Iceland,0.166666667,Athletics
Iceland,0,Judo
Iceland,0,Judo
Iceland,0,Judo
Iceland,0,Badminton
Iceland,0,Badminton
Iceland,0,Sailing
Iceland,0,Sailing
Iceland,0,Athletics
Iceland,0,Athletics
Iceland,0,Athletics
Iceland,0,Athletics
Iceland,0,Handball
Iceland,0,Handball
Iceland,0,Swimming
Iceland,0,Swimming
Iceland,0,Swimming
Iceland,0,Swimming
Iceland,0,Swimming
Iceland,0,Gymnastics
Iceland,0,Gymnastics
Iceland,0,Gymnastics
Iceland,0,Shooting
Iceland,0,Shooting
India,1,Weightlifting
India,1,Wrestling
India,0.666666667,Wrestling
India,0.5,Boxing
India,0.5,Shooting
India,0.333333333,Shooting
India,0.25,Badminton
India,0.25,Badminton
India,0.166666667,Wrestling
India,0.142857143,Shooting
India,0.125,Boxing
India,0,Judo
India,0,Judo
India,0,Judo
India,0,Judo
India,0,Judo
India,0,Badminton
India,0,Badminton
India,0,Badminton
India,0,Sailing
India,0,Sailing
India,0,Athletics
India,0,Athletics
India,0,Athletics
India,0,Athletics
India,0,Athletics
India,0,Weightlifting
India,0,Weightlifting
India,0,Weightlifting
India,0,Wrestling
India,0,Wrestling
India,0,Rowing
India,0,Rowing
India,0,Rowing
India,0,Rowing
India,0,Rowing
India,0,Swimming
India,0,Swimming
India,0,Swimming
India,0,Swimming
India,0,Swimming
India,0,Boxing
India,0,Boxing
India,0,Boxing
India,0,Gymnastics
India,0,Tennis
India,0,Tennis
India,0,Tennis
India,0,Tennis
India,0,Tennis
India,0,Hockey
India,0,Hockey
India,0,Hockey
India,0,Hockey
India,0,Equestrianism
India,0,Archery
India,0,Archery
India,0,Archery
India,0,Archery
India,0,Shooting
India,0,Shooting
India,0,Table Tennis
India,0,Table Tennis
India,0,Table Tennis
India,0,Table Tennis
India,0,Table Tennis
India,0,Golf
Individual Olympic Athletes,1,Shooting
Individual Olympic Athletes,0,Judo
Individual Olympic Athletes,0,Sailing
Individual Olympic Athletes,0,Athletics
Individual Olympic Athletes,0,Athletics
Individual Olympic Athletes,0,Weightlifting
Individual Olympic Athletes,0,Swimming
Individual Olympic Athletes,0,Boxing
Individual Olympic Athletes,0,Fencing
Indonesia,2,Weightlifting
Indonesia,1.5,Weightlifting
Indonesia,1,Weightlifting
Indonesia,0.8,Badminton
Indonesia,0.555555556,Badminton
Indonesia,0.4,Badminton
Indonesia,0.285714286,Weightlifting
Indonesia,0.263157895,Badminton
Indonesia,0.166666667,Weightlifting
Indonesia,0,Judo
Indonesia,0,Judo
Indonesia,0,Judo
Indonesia,0,Badminton
Indonesia,0,Sailing
Indonesia,0,Sailing
Indonesia,0,Sailing
Indonesia,0,Athletics
Indonesia,0,Athletics
Indonesia,0,Athletics
Indonesia,0,Athletics
Indonesia,0,Athletics
Indonesia,0,Rowing
Indonesia,0,Rowing
Indonesia,0,Swimming
Indonesia,0,Swimming
Indonesia,0,Swimming
Indonesia,0,Swimming
Indonesia,0,Swimming
Indonesia,0,Boxing
Indonesia,0,Boxing
Indonesia,0,Taekwondo
Indonesia,0,Taekwondo
Indonesia,0,Fencing
Indonesia,0,Diving
Indonesia,0,Canoeing
Indonesia,0,Tennis
Indonesia,0,Tennis
Indonesia,0,Cycling
Indonesia,0,Cycling
Indonesia,0,Archery
Indonesia,0,Archery
Indonesia,0,Archery
Indonesia,0,Archery
Indonesia,0,Archery
Indonesia,0,Shooting
Indonesia,0,Shooting
Indonesia,0,Shooting
Indonesia,0,Table Tennis
Iran,2,Taekwondo
Iran,1.666666667,Wrestling
Iran,1.333333333,Weightlifting
Iran,1,Weightlifting
Iran,0.5,Taekwondo
Iran,0.5,Taekwondo
Iran,0.5,Taekwondo
Iran,0.461538462,Wrestling
Iran,0.4,Weightlifting
Iran,0.375,Wrestling
Iran,0.25,Taekwondo
Iran,0.166666667,Weightlifting
Iran,0.166666667,Wrestling
Iran,0.1,Athletics
Iran,0.090909091,Wrestling
Iran,0,Judo
Iran,0,Judo
Iran,0,Judo
Iran,0,Judo
Iran,0,Badminton
Iran,0,Athletics
Iran,0,Athletics
Iran,0,Athletics
Iran,0,Athletics
Iran,0,Weightlifting
Iran,0,Rowing
Iran,0,Rowing
Iran,0,Rowing
Iran,0,Swimming
Iran,0,Swimming
Iran,0,Swimming
Iran,0,Swimming
Iran,0,Boxing
Iran,0,Boxing
Iran,0,Boxing
Iran,0,Boxing
Iran,0,Boxing
Iran,0,Fencing
Iran,0,Fencing
Iran,0,Basketball
Iran,0,Canoeing
Iran,0,Canoeing
Iran,0,Canoeing
Iran,0,Cycling
Iran,0,Cycling
Iran,0,Cycling
Iran,0,Cycling
Iran,0,Cycling
Iran,0,Equestrianism
Iran,0,Archery
Iran,0,Archery
Iran,0,Archery
Iran,0,Volleyball
Iran,0,Shooting
Iran,0,Shooting
Iran,0,Shooting
Iran,0,Shooting
Iran,0,Table Tennis
Iran,0,Table Tennis
Iran,0,Table Tennis
Iran,0,Table Tennis
Iran,0,Table Tennis
Iraq,0,Judo
Iraq,0,Judo
Iraq,0,Athletics
Iraq,0,Athletics
Iraq,0,Athletics
Iraq,0,Athletics
Iraq,0,Weightlifting
Iraq,0,Weightlifting
Iraq,0,Weightlifting
Iraq,0,Wrestling
Iraq,0,Rowing
Iraq,0,Rowing
Iraq,0,Swimming
Iraq,0,Swimming
Iraq,0,Swimming
Iraq,0,Boxing
Iraq,0,Boxing
Iraq,0,Boxing
Iraq,0,Taekwondo
Iraq,0,Football
Iraq,0,Football
Iraq,0,Archery
Iraq,0,Shooting
Ireland,1,Boxing
Ireland,0.666666667,Boxing
Ireland,0.4,Rowing
Ireland,0.333333333,Sailing
Ireland,0.166666667,Equestrianism
Ireland,0.03125,Athletics
Ireland,0,Judo
Ireland,0,Badminton
Ireland,0,Badminton
Ireland,0,Badminton
Ireland,0,Badminton
Ireland,0,Sailing
Ireland,0,Sailing
Ireland,0,Sailing
Ireland,0,Sailing
Ireland,0,Athletics
Ireland,0,Athletics
Ireland,0,Athletics
Ireland,0,Athletics
Ireland,0,Rowing
Ireland,0,Rowing
Ireland,0,Rowing
Ireland,0,Rowing
Ireland,0,Swimming
Ireland,0,Swimming
Ireland,0,Swimming
Ireland,0,Swimming
Ireland,0,Swimming
Ireland,0,Boxing
Ireland,0,Boxing
Ireland,0,Boxing
Ireland,0,Gymnastics
Ireland,0,Gymnastics
Ireland,0,Fencing
Ireland,0,Diving
Ireland,0,Canoeing
Ireland,0,Canoeing
Ireland,0,Canoeing
Ireland,0,Canoeing
Ireland,0,Cycling
Ireland,0,Cycling
Ireland,0,Cycling
Ireland,0,Cycling
Ireland,0,Cycling
Ireland,0,Hockey
Ireland,0,Equestrianism
Ireland,0,Equestrianism
Ireland,0,Equestrianism
Ireland,0,Equestrianism
Ireland,0,Shooting
Ireland,0,Shooting
Ireland,0,Shooting
Ireland,0,Shooting
Ireland,0,Modern Pentathlon
Ireland,0,Modern Pentathlon
Ireland,0,Triathlon
Ireland,0,Triathlon
Ireland,0,Triathlon
Ireland,0,Golf
Israel,1,Canoeing
Israel,0.5,Sailing
Israel,0.333333333,Judo
Israel,0.333333333,Judo
Israel,0.142857143,Sailing
Israel,0,Judo
Israel,0,Judo
Israel,0,Judo
Israel,0,Badminton
Israel,0,Badminton
Israel,0,Sailing
Israel,0,Sailing
Israel,0,Sailing
Israel,0,Athletics
Israel,0,Athletics
Israel,0,Athletics
Israel,0,Athletics
Israel,0,Athletics
Israel,0,Weightlifting
Israel,0,Wrestling
Israel,0,Wrestling
Israel,0,Wrestling
Israel,0,Swimming
Israel,0,Swimming
Israel,0,Swimming
Israel,0,Swimming
Israel,0,Swimming
Israel,0,Gymnastics
Israel,0,Gymnastics
Israel,0,Gymnastics
Israel,0,Gymnastics
Israel,0,Taekwondo
Israel,0,Taekwondo
Israel,0,Taekwondo
Israel,0,Fencing
Israel,0,Fencing
Israel,0,Fencing
Israel,0,Canoeing
Israel,0,Canoeing
Israel,0,Tennis
Israel,0,Tennis
Israel,0,Tennis
Israel,0,Tennis
Israel,0,Cycling
Israel,0,Synchronized Swimming
Israel,0,Synchronized Swimming
Israel,0,Synchronized Swimming
Israel,0,Synchronized Swimming
Israel,0,Shooting
Israel,0,Shooting
Israel,0,Shooting
Israel,0,Shooting
Israel,0,Shooting
Israel,0,Table Tennis
Israel,0,Rhythmic Gymnastics
Israel,0,Rhythmic Gymnastics
Israel,0,Rhythmic Gymnastics
Israel,0,Rhythmic Gymnastics
Israel,0,Rhythmic Gymnastics
Israel,0,Triathlon
Israel,0,Golf
Italy,5.5,Fencing
Italy,3,Boxing
Italy,3,Archery
Italy,3,Volleyball
Italy,2.5,Shooting
Italy,2,Rowing
Italy,2,Canoeing
Italy,2,Water Polo
Italy,1.714285714,Basketball
Italy,1.5,Shooting
Italy,1.333333333,Fencing
Italy,1.3,Fencing
Italy,1.2,Rhythmic Gymnastics
Italy,1.166666667,Fencing
Italy,1.133333333,Football
Italy,1,Judo
